comparison,gse_1,gse_2,cui_tfidf_cosine,shared_cui_count,shared_idf_sum,shared_cuis,title_1,title_2,title_1_full,title_2_full,summary_1,summary_2,summary_1_norm,summary_2_norm,same_summary,same_cui_set,pmid_1,pmid_2,shared_pmid,same_pmid,subseries_1,subseries_2,shared_subseries,same_subseries,superseries_1,superseries_2,shared_superseries,same_superseries,affiliation_1,affiliation_2,shared_affiliation,same_affiliation,BioProject_1,BioProject_2,shared_BioProject,same_BioProject,SRA_1,SRA_2,shared_SRA,same_SRA,same_source_prediction,same_source_confidence,title_1_norm,title_2_norm,text_1_norm,text_2_norm,title_damerau_sim,summary_damerau_sim,text_damerau_sim,title_text_tfidf_cosine,summary_text_tfidf_cosine,text_tfidf_cosine,near_same_title,near_same_summary,near_same_text,cui_high,text_tfidf_high,edit_high,similarity_pattern
human_mouse,GSE79044,GSE70240,0.47905583411509967,6,36.79907189402583,"['C0768899', 'C1622499', 'C1658628', 'C1659549', 'C1720950', 'C1818687']",Dynamic gene regulatory networks of human myeloid differentiation [RNA-seq],Using single-cell RNA-Seq for unbiased analysis of developmental hierarchies (single cell RNA Seq of GMP),Dynamic gene regulatory networks of human myeloid differentiation [RNA-seq],Using single-cell RNA-Seq for unbiased analysis of developmental hierarchies (single cell RNA Seq of GMP),We utilize gene expression and open chromatin footprinting data to build a gene regulatory network of key transcription factors that capture the cell and time-specific regulatory programs specified during human myeloid differentiation.,Single cell RNA seq and bioinformatic analysis is used to characterize myeloid differentiation to uncover novel transcriptional networks and key drivers of hematoipoietic development,we utilize gene expression and open chromatin footprinting data to build a gene regulatory network of key transcription factors that capture the cell and time-specific regulatory programs specified during human myeloid differentiation.,single cell rna seq and bioinformatic analysis is used to characterize myeloid differentiation to uncover novel transcriptional networks and key drivers of hematoipoietic development,False,False,28365152,27580035,[],False,['GSE79046'],['GSE70245'],[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314802'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288063'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP071547'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP059850'],[],False,False,Unknown,dynamic gene regulatory networks of human myeloid differentiation [rna-seq],using single-cell rna-seq for unbiased analysis of developmental hierarchies (single cell rna seq of gmp),dynamic gene regulatory networks of human myeloid differentiation [rna-seq] we utilize gene expression and open chromatin footprinting data to build a gene regulatory network of key transcription factors that capture the cell and time-specific regulatory programs specified during human myeloid differentiation.,using single-cell rna-seq for unbiased analysis of developmental hierarchies (single cell rna seq of gmp) single cell rna seq and bioinformatic analysis is used to characterize myeloid differentiation to uncover novel transcriptional networks and key drivers of hematoipoietic development,0.2571428571428571,0.28510638297872337,0.22508038585209,0.04864644809364427,0.08284621463924227,0.10383523897696154,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
human_mouse,GSE79044,GSE70239,0.47905583411509967,6,36.79907189402583,"['C0768899', 'C1622499', 'C1658628', 'C1659549', 'C1720950', 'C1818687']",Dynamic gene regulatory networks of human myeloid differentiation [RNA-seq],Using single-cell RNA-Seq for unbiased analysis of developmental hierarchies (single cell RNA Seq of Gfi1-/- GMP),Dynamic gene regulatory networks of human myeloid differentiation [RNA-seq],Using single-cell RNA-Seq for unbiased analysis of developmental hierarchies (single cell RNA Seq of Gfi1-/- GMP),We utilize gene expression and open chromatin footprinting data to build a gene regulatory network of key transcription factors that capture the cell and time-specific regulatory programs specified during human myeloid differentiation.,Single cell RNA seq and bioinformatic analysis is used to characterize myeloid differentiation to uncover novel transcriptional networks and key drivers of hematoipoietic development,we utilize gene expression and open chromatin footprinting data to build a gene regulatory network of key transcription factors that capture the cell and time-specific regulatory programs specified during human myeloid differentiation.,single cell rna seq and bioinformatic analysis is used to characterize myeloid differentiation to uncover novel transcriptional networks and key drivers of hematoipoietic development,False,False,28365152,27580035,[],False,['GSE79046'],['GSE70245'],[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA314802'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288064'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP071547'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP059848'],[],False,False,Unknown,dynamic gene regulatory networks of human myeloid differentiation [rna-seq],using single-cell rna-seq for unbiased analysis of developmental hierarchies (single cell rna seq of gfi1-/- gmp),dynamic gene regulatory networks of human myeloid differentiation [rna-seq] we utilize gene expression and open chromatin footprinting data to build a gene regulatory network of key transcription factors that capture the cell and time-specific regulatory programs specified during human myeloid differentiation.,using single-cell rna-seq for unbiased analysis of developmental hierarchies (single cell rna seq of gfi1-/- gmp) single cell rna seq and bioinformatic analysis is used to characterize myeloid differentiation to uncover novel transcriptional networks and key drivers of hematoipoietic development,0.24778761061946908,0.28510638297872337,0.21221864951768488,0.045684934690469726,0.08284621463924227,0.10103929434411367,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_mouse,GSE44665,GSE73711,0.47878966539099665,15,53.54100605855443,"['C0008046', 'C0013935', 'C0025914', 'C0025929', 'C0026809', 'C0036563', 'C0868971', 'C1331371', 'C1455722', 'C1883559', 'C4086963', 'C4331207', 'C4527431', 'C5444688', 'C5555096']",Genome wide RNA-seq analysis of E9.5 Smchd1 wild type and mutant embryos,"RNA sequencing of e15.5 pancreas from Wild Type, Blinc1-/- and Blinc+/- mice.",Genome wide RNA-seq analysis of E9.5 Smchd1 wild type and mutant embryos,"RNA sequencing of e15.5 pancreas from Wild Type, Blinc1-/- and Blinc+/- mice.",We report the deregulation of expression in E9.5 male mouse embryos are that homozygous for a mutant allele of the Smchd1 gene (ie Smchd1MommeD1/MommeD1).,We report the transcriptome changes that result of the genomic deletion of one or two alleles of an islet-specific long non-coding RNA (Blinc1) in isolated pancreas from e15.5 mouse embryos.,we report the deregulation of expression in e9.5 male mouse embryos are that homozygous for a mutant allele of the smchd1 gene (ie smchd1mommed1/mommed1).,we report the transcriptome changes that result of the genomic deletion of one or two alleles of an islet-specific long non-coding rna (blinc1) in isolated pancreas from e15.5 mouse embryos.,False,False,23819640,26944677,[],False,['GSE44669'],,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA190874'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA297702'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP018859'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP064433'],[],False,False,Unknown,genome wide rna-seq analysis of e9.5 smchd1 wild type and mutant embryos,"rna sequencing of e15.5 pancreas from wild type, blinc1-/- and blinc+/- mice.",genome wide rna-seq analysis of e9.5 smchd1 wild type and mutant embryos we report the deregulation of expression in e9.5 male mouse embryos are that homozygous for a mutant allele of the smchd1 gene (ie smchd1mommed1/mommed1).,"rna sequencing of e15.5 pancreas from wild type, blinc1-/- and blinc+/- mice. we report the transcriptome changes that result of the genomic deletion of one or two alleles of an islet-specific long non-coding rna (blinc1) in isolated pancreas from e15.5 mouse embryos.",0.22077922077922074,0.28421052631578947,0.26865671641791045,0.07937731125470145,0.07141102307941169,0.07029023684420173,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE43126,GSE77415,0.4786631439419116,9,33.064961955838506,"['C0752248', 'C1327760', 'C1449575', 'C1513400', 'C1522326', 'C2936621', 'C2936622', 'C4330825', 'C5552813']","Next Generation Sequencing Facilitates Quantitative Analysis of CNE1-mock, CNE1-BART1, CNE-BART3, CNE1-BART7 cells",Gene expression profiles in 786-O cells in response to glucose starvation,"Next Generation Sequencing Facilitates Quantitative Analysis of CNE1-mock, CNE1-BART1, CNE-BART3, CNE1-BART7 cells",Gene expression profiles in 786-O cells in response to glucose starvation,By using  NGS-derived retinal transcriptome profiling (RNA-seq) to compare the gene expression profiling between 4 differently treated NPC cells,"To understand gene expression profiling in glucose starvation, we treated 786-O cells with and without glucose, and then subjected to next generation sequencing.",by using ngs-derived retinal transcriptome profiling (rna-seq) to compare the gene expression profiling between 4 differently treated npc cells,"to understand gene expression profiling in glucose starvation, we treated 786-o cells with and without glucose, and then subjected to next generation sequencing.",False,False,24606633; 26135619,26999735,[],False,['GSE42945'],,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA184667'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310239'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP017670'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP069090'],[],False,False,Unknown,"next generation sequencing facilitates quantitative analysis of cne1-mock, cne1-bart1, cne-bart3, cne1-bart7 cells",gene expression profiles in 786-o cells in response to glucose starvation,"next generation sequencing facilitates quantitative analysis of cne1-mock, cne1-bart1, cne-bart3, cne1-bart7 cells by using ngs-derived retinal transcriptome profiling (rna-seq) to compare the gene expression profiling between 4 differently treated npc cells","gene expression profiles in 786-o cells in response to glucose starvation to understand gene expression profiling in glucose starvation, we treated 786-o cells with and without glucose, and then subjected to next generation sequencing.",0.23684210526315785,0.22981366459627328,0.20542635658914732,0.0052195974141064925,0.08502210372147338,0.04882920907023394,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE104854,GSE72001,0.4786206040497861,5,32.938417209026554,"['C0152013', 'C1332137', 'C1336026', 'C4289842', 'C4526910']",Ribosome-free RNA sequencing of long noncoding RNAs and circular RNAs in lung adenocarcinoma,RNA-seq following enhancer repression,Ribosome-free RNA sequencing of long noncoding RNAs and circular RNAs in lung adenocarcinoma,RNA-seq following enhancer repression,"Noncoding RNAs play important roles in various biological processes and diseases, including cancer. Expression profile of circular RNAs (circRNA) is largely unknown in lung adenocarcinoma. This study is designed to explore mRNA, long noncoding RNA (lncRNA), and circRNA in lung adenocarcinoma.",Using RNA-seq to identify genes regulated by dCas9-KRAB mediated enhancer repression in NCI-H2009 lung adenocarcinoma cells,"noncoding rnas play important roles in various biological processes and diseases, including cancer. expression profile of circular rnas (circrna) is largely unknown in lung adenocarcinoma. this study is designed to explore mrna, long noncoding rna (lncrna), and circrna in lung adenocarcinoma.",using rna-seq to identify genes regulated by dcas9-krab mediated enhancer repression in nci-h2009 lung adenocarcinoma cells,False,False,29632808,26656844,[],False,,['GSE72002'],[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA414037'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA292701'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP119824'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP062332'],[],False,False,Unknown,ribosome-free rna sequencing of long noncoding rnas and circular rnas in lung adenocarcinoma,rna-seq following enhancer repression,"ribosome-free rna sequencing of long noncoding rnas and circular rnas in lung adenocarcinoma noncoding rnas play important roles in various biological processes and diseases, including cancer. expression profile of circular rnas (circrna) is largely unknown in lung adenocarcinoma. this study is designed to explore mrna, long noncoding rna (lncrna), and circrna in lung adenocarcinoma.",rna-seq following enhancer repression using rna-seq to identify genes regulated by dcas9-krab mediated enhancer repression in nci-h2009 lung adenocarcinoma cells,0.26086956521739135,0.23549488054607504,0.24611398963730569,0.007258201426673585,0.10849343640833556,0.10215152470817847,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
human_mouse,GSE33776,GSE73693,0.47856490495606785,5,31.560376509259296,"['C0031809', 'C0376306', 'C0582103', 'C0750862', 'C4321457']",A novel post-translational mechanism controlling the oncogenic activity of c-Myc is enhanced in poor outcome breast cancer,Whole transcriptome sequencing of  WT and PRDM15KO mESCs,A novel post-translational mechanism controlling the oncogenic activity of c-Myc is enhanced in poor outcome breast cancer,Whole transcriptome sequencing of  WT and PRDM15KO mESCs,Examination of Pin1-regulated Myc target genes in a human breast epithelial cell line.,Examination of transcriptional changes in WT vs. Prdm15 KO mESCs,examination of pin1-regulated myc target genes in a human breast epithelial cell line.,examination of transcriptional changes in wt vs. prdm15 ko mescs,False,False,23716601,28740264,[],False,,['GSE73694'],[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA148595'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA297677'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP009374'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP064415'],[],False,False,Unknown,a novel post-translational mechanism controlling the oncogenic activity of c-myc is enhanced in poor outcome breast cancer,whole transcriptome sequencing of wt and prdm15ko mescs,a novel post-translational mechanism controlling the oncogenic activity of c-myc is enhanced in poor outcome breast cancer examination of pin1-regulated myc target genes in a human breast epithelial cell line.,whole transcriptome sequencing of wt and prdm15ko mescs examination of transcriptional changes in wt vs. prdm15 ko mescs,0.2786885245901639,0.37209302325581395,0.32057416267942584,0.0,0.07949815475134142,0.03732382137616005,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE53370,GSE95293,0.47827066499701343,5,23.372717007495602,"['C0006142', 'C0238033', 'C0376571', 'C0598034', 'C0678222']",RNA m5C Methylation in breast cancer using MeRIP-Seq,KDM4 inhibition targets breast cancer stem cells [RNA-Seq],RNA m5C Methylation in breast cancer using MeRIP-Seq,KDM4 inhibition targets breast cancer stem cells [RNA-Seq],RNA m5C methylation profile of MCF10A and MDA486 by using MeRIP-Seq protocol,We treated breast cancer stemm cells (BCSC) with a KDM4 inhibitor,rna m5c methylation profile of mcf10a and mda486 by using merip-seq protocol,we treated breast cancer stemm cells (bcsc) with a kdm4 inhibitor,False,False,,28883001,[],False,,['GSE95294'],[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA231850'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA376575'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP034528'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP100632'],[],False,False,Unknown,rna m5c methylation in breast cancer using merip-seq,kdm4 inhibition targets breast cancer stem cells [rna-seq],rna m5c methylation in breast cancer using merip-seq rna m5c methylation profile of mcf10a and mda486 by using merip-seq protocol,kdm4 inhibition targets breast cancer stem cells [rna-seq] we treated breast cancer stemm cells (bcsc) with a kdm4 inhibitor,0.4482758620689655,0.1578947368421053,0.2790697674418605,0.126072058171036,0.0,0.06548226453000663,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE30222,GSE77315,0.47697585038039414,3,11.520136628621245,"['C0007600', 'C0022827', 'C1512140']",RNA-seq of brain and various cell lines,Ribosomal footprinting of MDA-Parental and MDA-LM2,RNA-seq of brain and various cell lines,Ribosomal footprinting of MDA-Parental and MDA-LM2,This SuperSeries is composed of the SubSeries listed below.,We used Illlumina Artseq Ribo Profile to perform ribosome footprinting on the above cell lines,this superseries is composed of the subseries listed below.,we used illlumina artseq ribo profile to perform ribosome footprinting on the above cell lines,False,False,22140575,27259150,[],False,,['GSE77401'],[],False,"['GSE30250', 'GSE30251']",,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA143717'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310015'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP007351'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP068977'],[],False,False,Unknown,rna-seq of brain and various cell lines,ribosomal footprinting of mda-parental and mda-lm2,rna-seq of brain and various cell lines this superseries is composed of the subseries listed below.,ribosomal footprinting of mda-parental and mda-lm2 we used illlumina artseq ribo profile to perform ribosome footprinting on the above cell lines,0.24,0.25531914893617025,0.2689655172413793,0.0,0.0,0.03158703045826475,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE30222,GSE77347,0.47697585038039414,3,11.520136628621245,"['C0007600', 'C0022827', 'C1512140']",RNA-seq of brain and various cell lines,Ribosomal footprinting of MDA_Ctrl and MDA_Glu overexpression cell lines,RNA-seq of brain and various cell lines,Ribosomal footprinting of MDA_Ctrl and MDA_Glu overexpression cell lines,This SuperSeries is composed of the SubSeries listed below.,We used Illlumina Artseq Ribo Profile to perform ribosome footprinting on the above cell lines,this superseries is composed of the subseries listed below.,we used illlumina artseq ribo profile to perform ribosome footprinting on the above cell lines,False,False,22140575,27259150,[],False,,['GSE77401'],[],False,"['GSE30250', 'GSE30251']",,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA143717'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310107'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP007351'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP069011'],[],False,False,Unknown,rna-seq of brain and various cell lines,ribosomal footprinting of mda_ctrl and mda_glu overexpression cell lines,rna-seq of brain and various cell lines this superseries is composed of the subseries listed below.,ribosomal footprinting of mda_ctrl and mda_glu overexpression cell lines we used illlumina artseq ribo profile to perform ribosome footprinting on the above cell lines,0.36111111111111116,0.25531914893617025,0.3053892215568862,0.09818882218418439,0.0,0.06304648773909408,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE30222,GSE77317,0.47697585038039414,3,11.520136628621245,"['C0007600', 'C0022827', 'C1512140']",RNA-seq of brain and various cell lines,Ribosomal footprinting of MDA_Ctrl and MDA_Arg overexpression cell lines,RNA-seq of brain and various cell lines,Ribosomal footprinting of MDA_Ctrl and MDA_Arg overexpression cell lines,This SuperSeries is composed of the SubSeries listed below.,We used Illlumina Artseq Ribo Profile to perform ribosome footprinting on the above cell lines,this superseries is composed of the subseries listed below.,we used illlumina artseq ribo profile to perform ribosome footprinting on the above cell lines,False,False,22140575,27259150,[],False,,['GSE77401'],[],False,"['GSE30250', 'GSE30251']",,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA143717'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310096'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP007351'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP069008'],[],False,False,Unknown,rna-seq of brain and various cell lines,ribosomal footprinting of mda_ctrl and mda_arg overexpression cell lines,rna-seq of brain and various cell lines this superseries is composed of the subseries listed below.,ribosomal footprinting of mda_ctrl and mda_arg overexpression cell lines we used illlumina artseq ribo profile to perform ribosome footprinting on the above cell lines,0.375,0.25531914893617025,0.31137724550898205,0.09818882218418439,0.0,0.06304648773909408,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE70513,GSE80389,0.47689861692878877,9,48.41456684032975,"['C0005558', 'C0017337', 'C0024623', 'C0079429', 'C0345804', 'C0699791', 'C1333763', 'C1417679', 'C1880929']","Latency expression of the Epstein-Barr virus-encoded MHC class I TAP inhibitor, BNLF2a in EBV-positive gastric carcinomas",Gastric cancer targeted RNA-seq,"Latency expression of the Epstein-Barr virus-encoded MHC class I TAP inhibitor, BNLF2a in EBV-positive gastric carcinomas",Gastric cancer targeted RNA-seq,RNA Sequencing performed on EBV positive gastric cancer biopsies and cells lines to study expression of EBV specific genes.,targeted gene sequencong of 157 preselected genes in upper GI biopsies and resected stomack tissues,rna sequencing performed on ebv positive gastric cancer biopsies and cells lines to study expression of ebv specific genes.,targeted gene sequencong of 157 preselected genes in upper gi biopsies and resected stomack tissues,False,False,26178981,29720137,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA288939'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA318782'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP060348'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP073447'],[],False,False,Unknown,"latency expression of the epstein-barr virus-encoded mhc class i tap inhibitor, bnlf2a in ebv-positive gastric carcinomas",gastric cancer targeted rna-seq,"latency expression of the epstein-barr virus-encoded mhc class i tap inhibitor, bnlf2a in ebv-positive gastric carcinomas rna sequencing performed on ebv positive gastric cancer biopsies and cells lines to study expression of ebv specific genes.",gastric cancer targeted rna-seq targeted gene sequencong of 157 preselected genes in upper gi biopsies and resected stomack tissues,0.15702479338842978,0.29268292682926833,0.2693877551020408,0.053070331576207705,0.039034149073595745,0.07041587929701286,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_mouse,GSE44573,GSE66965,0.4760810852629641,21,69.8173837777757,"['C0002778', 'C0017262', 'C0025914', 'C0025929', 'C0026809', 'C0185117', 'C0872262', 'C0920317', 'C0936012', 'C1331371', 'C1455722', 'C1524024', 'C1883559', 'C2936621', 'C2936622', 'C4330825', 'C4331207', 'C4527431', 'C5205215', 'C5444688', 'C5555096']",Next Generation Sequencing  Analysis of Wild Type and Hypomorphic Nkx2-5 mutant heart Transcriptomes,Next Generation Sequencing Analysis of Wild Type and SRSF10-/- embryonic day 13.5 heart Transcriptomes,Next Generation Sequencing  Analysis of Wild Type and Hypomorphic Nkx2-5 mutant heart Transcriptomes,Next Generation Sequencing Analysis of Wild Type and SRSF10-/- embryonic day 13.5 heart Transcriptomes,We report the transcriptome analysis of E11.5 mouse embryonic heart presenting a reduction in Nkx2-5 expression compare to wild-type littermate.,"We generated the SRSF10 -/- mice, and collected their embryonic heart at 13.5 and controls. Then, we extracted RNAs of embryonic heart and performed next generation sequencing. By comparing sequcing data from WT and SRSF10 -/- samples, we profiled the alternative splicing events and gene expression regulated by SRSF10 during mouse heart development process.",we report the transcriptome analysis of e11.5 mouse embryonic heart presenting a reduction in nkx2-5 expression compare to wild-type littermate.,"we generated the srsf10 -/- mice, and collected their embryonic heart at 13.5 and controls. then, we extracted rnas of embryonic heart and performed next generation sequencing. by comparing sequcing data from wt and srsf10 -/- samples, we profiled the alternative splicing events and gene expression regulated by srsf10 during mouse heart development process.",False,False,26411676,,[],False,['GSE44576'],,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA190089'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA278507'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP018811'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP056232'],[],False,False,Unknown,next generation sequencing analysis of wild type and hypomorphic nkx2-5 mutant heart transcriptomes,next generation sequencing analysis of wild type and srsf10-/- embryonic day 13.5 heart transcriptomes,next generation sequencing analysis of wild type and hypomorphic nkx2-5 mutant heart transcriptomes we report the transcriptome analysis of e11.5 mouse embryonic heart presenting a reduction in nkx2-5 expression compare to wild-type littermate.,"next generation sequencing analysis of wild type and srsf10-/- embryonic day 13.5 heart transcriptomes we generated the srsf10 -/- mice, and collected their embryonic heart at 13.5 and controls. then, we extracted rnas of embryonic heart and performed next generation sequencing. by comparing sequcing data from wt and srsf10 -/- samples, we profiled the alternative splicing events and gene expression regulated by srsf10 during mouse heart development process.",0.7352941176470589,0.2646239554317549,0.3701298701298701,0.37366925970982234,0.13665673062306571,0.23169587178119244,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_mouse,GSE100727,GSE65179,0.4756585313941085,5,41.29384412880349,"['C0023216', 'C0023222', 'C0230415', 'C1456800', 'C1522391']",Pitx1 directly controls the core limb development program to implement hindlimb identity [RNA-Seq],"RNAseq comparison of gene expression profiles in ScxGFP positive cells from E11.5, E13.5 and E15.5 hindlimb samples",Pitx1 directly controls the core limb development program to implement hindlimb identity [RNA-Seq],"RNAseq comparison of gene expression profiles in ScxGFP positive cells from E11.5, E13.5 and E15.5 hindlimb samples","Pitx1, critical regulator of a limited hindlimb-specific gene network, targets the limb development program common to both fore- and hindlimbs in order to implement hindlimb-specific limb morphology.","RNAs were isolated from FACS sorted ScxGFP positive cells of hindlimbs at E11.5, E13.5 and E15.5, and characterized by RNAseq","pitx1, critical regulator of a limited hindlimb-specific gene network, targets the limb development program common to both fore- and hindlimbs in order to implement hindlimb-specific limb morphology.","rnas were isolated from facs sorted scxgfp positive cells of hindlimbs at e11.5, e13.5 and e15.5, and characterized by rnaseq",False,False,28807899; 29490982,25729011,[],False,['GSE100734'],['GSE65180'],[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA392901'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA273854'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP110981'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP052736'],[],False,False,Unknown,pitx1 directly controls the core limb development program to implement hindlimb identity [rna-seq],"rnaseq comparison of gene expression profiles in scxgfp positive cells from e11.5, e13.5 and e15.5 hindlimb samples","pitx1 directly controls the core limb development program to implement hindlimb identity [rna-seq] pitx1, critical regulator of a limited hindlimb-specific gene network, targets the limb development program common to both fore- and hindlimbs in order to implement hindlimb-specific limb morphology.","rnaseq comparison of gene expression profiles in scxgfp positive cells from e11.5, e13.5 and e15.5 hindlimb samples rnas were isolated from facs sorted scxgfp positive cells of hindlimbs at e11.5, e13.5 and e15.5, and characterized by rnaseq",0.18260869565217386,0.2211055276381909,0.24161073825503354,0.05540490668380532,0.03915601988378593,0.0670956259039261,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE53330,GSE79395,0.47564228199217395,3,16.567510767182355,"['C0205173', 'C0205341', 'C1609629']",RNAseq Replicate experiments from PD38 and PD79 IMR90s,Knockdown of ADNP in HCT116 colon cancer cells,RNAseq Replicate experiments from PD38 and PD79 IMR90s,Knockdown of ADNP in HCT116 colon cancer cells,RNAseq replicate in Proliferating and Senescent IMR90s,RNASeq data from replicates after siRNA mediated knockdown of human ADNP in HCT116 colon cancer cells,rnaseq replicate in proliferating and senescent imr90s,rnaseq data from replicates after sirna mediated knockdown of human adnp in hct116 colon cancer cells,False,False,,,[],False,['GSE53332'],,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA231731'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA315693'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP034163'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP072025'],[],False,False,Unknown,rnaseq replicate experiments from pd38 and pd79 imr90s,knockdown of adnp in hct116 colon cancer cells,rnaseq replicate experiments from pd38 and pd79 imr90s rnaseq replicate in proliferating and senescent imr90s,knockdown of adnp in hct116 colon cancer cells rnaseq data from replicates after sirna mediated knockdown of human adnp in hct116 colon cancer cells,0.16666666666666663,0.3168316831683168,0.22972972972972971,0.0,0.02750202164428335,0.014222985015920156,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
